ID M_s SFR SSFR M halfmassrad halfmassrad_s Label
597633.0 2513390000.0 1.16745 4.6449217988453847e-10 176968000000.0 36.8614 2.1555 1.0
544364.0 11953600000.0 1.12914 9.44602462856378e-11 374784999999.99994 42.9004 1.7083 1.0
101363.0 4708080000.0 0.163675 3.4764702383986674e-11 61239600000.0 11.5589 3.4432 1.0
327582.0 2442920000.0 0.699978 2.8653332896697393e-10 62570100000.0 13.0753 0.6743 1.0
587788.0 3274790000.0 1.13221 3.4573514637579815e-10 148941000000.0 32.5914 2.2646 1.0
486185.0 4582890000.0 1.34829 2.942008208794014e-10 242269000000.0 42.452 3.3575 1.0
47717.0 19600700000.0 0.0 0.0 194302000000.0 15.745 2.6637 0.0
47702.0 170246000000.0 0.0 0.0 1780440000000.0 44.2224 10.5681 0.0
591404.0 2601740000.0 0.250372 9.623252131265998e-11 208326000000.0 37.8744 1.6147 1.0
574171.0 4052250000.0 1.21159 2.989919180702079e-10 250405000000.00003 40.0576 2.5966 1.0
573261.0 2547479999.9999995 0.365614 1.4351987061723744e-10 248799000000.0 45.9773 2.3216 1.0
576221.0 4246330000.0 0.907178 2.1363812986743848e-10 219579000000.0 38.7171 1.7435 1.0
555831.0 8362610000.0 0.808511 9.66816579991175e-11 333052000000.0 40.4973 1.987 1.0
423624.0 3212130000.0000005 0.0 0.0 3247520000.0 0.1948 0.1931 0.0
498427.0 8025610000.0 1.15945 1.4446876935211155e-10 182670000000.0 23.5189 3.3348 1.0
409714.0 42879100000.0 0.0 0.0 2619480000000.0 107.778 3.0915 0.0
15.0 75815300000.0 0.0 0.0 315768000000.0 12.8675 5.9155 0.0
584387.0 2550910000.0 0.532526 2.0875922709934887e-10 219511000000.0 38.7729 4.8799 1.0
370888.0 9781730000.0 1.81749 1.8580455604478962e-10 80874000000.0 10.0514 2.2045 1.0
412834.0 6856150000.0 1.27533 1.8601255806830364e-10 146907000000.0 25.2447 2.1643 1.0
101332.0 31975800000.0 0.0 0.0 249283000000.0 13.315 1.7426 0.0
396732.0 3745650000.0 0.0624309 1.6667574386288093e-11 31757399999.999996 6.4855 1.6836 1.0
643817.0 2275310000.0 0.0463952 2.0390715990348566e-11 98707100000.0 21.875 2.3167 1.0
414642.0 9402450000.0 1.67641 1.7829501885146956e-10 206184000000.0 28.6512 1.9787 1.0
572293.0 2415310000.0 0.530683 2.1971630970765658e-10 209777999999.99997 41.2657 4.9452 1.0
518516.0 16892300000.0 1.92155 1.1375301172723668e-10 558133000000.0 51.5429 2.0023 1.0
475708.0 11111200000.000002 0.891179 8.020546835625314e-11 541262000000.0 63.7717 3.2736 1.0
510821.0 12595300000.0 1.2652 1.004501679197796e-10 540822000000.0 49.822 3.5374 1.0
643510.0 2148720000.0 0.277041 1.2893303920473583e-10 96640400000.0 25.5541 1.9953 1.0
215853.0 9383400000.0 0.627493 6.687266875546177e-11 61292400000.0 8.5074 2.4495 1.0
255954.0 2626569999.9999995 0.983844 3.7457368354926775e-10 59372100000.0 12.887 3.7306 1.0
547048.0 5578700000.0 1.44881 2.5970387366232274e-10 288846000000.0 36.248 3.5155 1.0
590774.0 2580670000.0 0.385443 1.4935772493189754e-10 207548000000.0 39.1147 3.0511 1.0
279291.0 67096400000.0 0.0297298 4.430908364681265e-13 316590000000.0 12.4542 4.6986 0.0
504423.0 14484999999.999998 2.90424 2.0049982740766313e-10 605482000000.0 61.4708 2.2612 1.0
395734.0 69747700000.0 0.378952 5.433182742943495e-12 1998959999999.9998 85.0978 9.2553 0.0
523256.0 4574960000.0 0.723758 1.5819985311346984e-10 270290000000.0 48.5 2.5117 1.0
576581.0 2706840000.0 0.71385 2.6372079620516914e-10 234351999999.99997 45.3367 1.8985 1.0
610185.0 3806540000.0 0.16498 4.334119699254441e-11 171826000000.0 30.8075 2.794 1.0
386933.0 20602299999.999996 0.0 0.0 119568999999.99998 7.1871 1.8899 0.0
13613.0 26443600000.0 0.0 0.0 75135900000.0 4.3523 2.1329 0.0
37441.0 31776399999.999996 0.0 0.0 211784000000.0 14.5338 4.2296 0.0
546399.0 9133190000.0 1.78755 1.957202248064477e-10 373970000000.0 42.8111 1.7484 1.0
37576.0 2910660000.0 0.0 0.0 14167100000.0 3.2425 2.1199 0.0
471755.0 31023000000.0 0.0 0.0 1128710000000.0 70.9715 2.3347 0.0
194147.0 10324300000.0 3.54479 3.433443429578761e-10 73985400000.0 7.0144 3.5477 1.0
517487.0 18908700000.0 1.34981 7.13856584535161e-11 529024000000.0 42.4401 2.8382 1.0
156992.0 16996600000.0 1.03972 6.117223444688937e-11 57839000000.0 3.4516 1.2195 1.0
518396.0 10463300000.0 1.23614 1.1814054839295442e-10 516720000000.0 59.3625 1.3209 1.0
183000.0 124949000000.0 0.863211 6.908506670721654e-12 1520560000000.0 40.9185 7.6469 0.0
577365.0 3207500000.0 0.761483 2.374070148090413e-10 233211000000.0 34.6819 3.0952 1.0
447899.0 6418310000.0 1.54182 2.402221145441713e-10 173257000000.0 20.6227 5.1309 1.0
326266.0 2961920000.0 1.5239 5.144973530682801e-10 14242999999.999998 2.578 1.9346 1.0
301421.0 6989720000.0 1.0043 1.436824364924489e-10 20123100000.0 2.1868 1.2063 1.0
371627.0 2169960000.0 0.134139 6.181634684510314e-11 22239100000.0 6.1737 1.8651 1.0
589770.0 4452110000.0 0.550714 1.2369730307651878e-10 200104000000.0 37.9824 1.5727 1.0
233258.0 5568200000.0 0.102056 1.8328364642074638e-11 26018400000.0 3.6177 1.5887 1.0
634704.0 2481550000.0 0.514937 2.075061957244464e-10 95087400000.0 23.5931 2.0268 1.0
374726.0 40674700000.0 4.00375 9.843342421701943e-11 117048000000.0 5.7514 3.7395 1.0
537774.0 8725960000.0 1.0408 1.1927627447295197e-10 372368000000.0 41.7924 2.663 1.0
446272.0 7804070000.0 4.29322 5.50125767708388e-10 47938500000.0 5.1517 2.7825 1.0
506485.0 22282099999.999996 2.51338 1.1279816534348201e-10 608844000000.0 46.0453 3.12 1.0
435804.0 20329100000.000004 1.64136 8.073943263597501e-11 1027940000000.0 83.3659 3.0482 1.0
563270.0 8042020000.0 0.632716 7.867625298121616e-11 274031999999.99997 43.4413 5.281 1.0
554917.0 12635900000.0 1.32591 1.0493197951867298e-10 318611000000.0 34.6611 1.615 1.0
627272.0 2322020000.0 0.221975 9.55956451710149e-11 112914000000.0 30.499 1.3828 1.0
585987.0 3350590000.0 0.191439 5.7135907407352135e-11 194365000000.0 45.5532 1.6065 1.0
310471.0 47040900000.0 0.0 0.0 463182000000.0 22.4693 3.4569 0.0
504065.0 9866460000.0 3.42158 3.467890205808365e-10 634559000000.0 55.7584 1.699 1.0
314784.0 3330659999.9999995 0.313637 9.416662163054771e-11 42024900000.0 9.2431 1.9252 1.0
542123.0 19103000000.0 0.350007 1.8322096005862955e-11 364464000000.0 41.967 2.307 1.0
510737.0 13471300000.0 1.07262 7.962260509379198e-11 390054000000.0 40.5048 4.1553 1.0
141440.0 578444000000.0 0.00865319 1.4959425631521805e-14 47039700000000.0 321.622 19.1062 0.0
607689.0 4720380000.0 0.197352 4.180849846834365e-11 140138000000.0 22.5236 2.3063 1.0
82196.0 2730810000.0 0.0 0.0 3398170000.0 0.7543 0.7452 0.0
601589.0 5205040000.0 0.281648 5.41106312343421e-11 168842000000.0 29.5086 1.7114 1.0
486316.0 35836500000.0 4.66169 1.3008217878420047e-10 783061000000.0 52.6302 3.6383 1.0
490690.0 31066200000.0 0.293145 9.436139598663499e-12 617374000000.0 45.9776 3.0025 0.0
527016.0 4658630000.0 0.257806 5.533944528756308e-11 109890000000.00002 17.4799 4.1444 1.0
587213.0 3227460000.0 0.25939 8.036970249050337e-11 182009000000.0 30.707 2.3748 1.0
516097.0 19586900000.0 2.30637 1.177506394580051e-10 545782000000.0 51.597 1.945 1.0
592903.0 3830200000.0000005 0.43295 1.1303587280037594e-10 198348000000.0 34.9226 1.421 1.0
26691.0 24041000000.0 0.0 0.0 212673000000.0 17.2641 4.3403 0.0
361819.0 4676310000.0 2.62381 5.610855567744654e-10 57355900000.0 7.9454 4.4031 1.0
548874.0 6207300000.0 1.48467 2.391812865497076e-10 334380000000.0 40.1823 4.7035 1.0
631258.0 2145870000.0 0.349955 1.6308303858108833e-10 111262000000.0 27.8777 2.037 1.0
177083.0 2888890000.0 0.0 0.0 21170500000.0 6.579 2.1767 0.0
554440.0 6735070000.0 1.13876 1.6907916324551934e-10 291086000000.0 45.0683 1.4712 1.0
416141.0 39390100000.0 0.858794 2.180228026839231e-11 1433720000000.0002 84.8663 6.484 1.0
357729.0 2439890000.0 0.131857 5.404219042661759e-11 28375499999.999996 8.186 2.5009 1.0
494239.0 30798500000.0 0.173655 5.638423949218306e-12 744952000000.0 58.5584 8.126 0.0
69353.0 6623720000.0 0.465009 7.020360160151697e-11 173714000000.0 25.8291 3.5909 1.0
508753.0 15891000000.0 0.773308 4.86632685167705e-11 596552000000.0 52.989 3.3481 1.0
540469.0 14320300000.0 0.188044 1.3131289148970341e-11 438557000000.0 45.3857 1.616 1.0
37417.0 420212999999.99994 7.69731 1.8317638911694785e-11 3906580000000.0 52.3733 18.2827 1.0
555817.0 7687840000.0 1.14282 1.4865293762617328e-10 321061000000.0 42.681 1.7096 1.0
236264.0 19341400000.0 1.4661 7.580113125213273e-11 256883000000.00003 19.6087 2.3107 1.0
181087.0 4303530000.0 2.68825 6.246616149997793e-10 5052810000.0 0.3735 0.3652 1.0
485914.0 19325100000.0 7.24194 3.7474269214648306e-10 663936000000.0001 52.3884 6.5863 1.0
551934.0 5948880000.0 0.454923 7.64720417961028e-11 249890000000.0 41.2284 1.516 1.0
486381.0 23087600000.0 2.25044 9.747396871047662e-11 643991999999.9999 50.2572 3.3471 1.0
301426.0 2246130000.0 0.0 0.0 16988700000.000002 5.0642 3.285 0.0
501587.0 18826200000.0 6.28442 3.338124528582507e-10 578021000000.0 52.5423 4.7677 1.0
589068.0 5640520000.0 0.218141 3.867391658925064e-11 186399000000.0 35.63 1.9632 1.0
528207.0 6678350000.0 2.98204 4.465234676229907e-10 439108000000.0 53.1591 3.7867 1.0
560039.0 8414980000.0 0.6992 8.308991821727443e-11 285669000000.0 42.1995 2.2765 1.0
208707.0 5030030000.0 0.0164788 3.2760838404542316e-12 50661500000.0 10.3507 2.0073 0.0
336915.0 78911400000.0 1.55449 1.969918161380992e-11 4557880000000.0 150.706 7.5612 1.0
227982.0 4513230000.0 0.512447 1.1354329382725897e-10 130784000000.0 21.5485 2.6558 1.0
95701.0 2981740000.0 0.0 0.0 54563300000.0 12.3353 2.6525 0.0
486095.0 2553030000.0 0.172967 6.77496935014473e-11 80862900000.0 19.0856 1.5478 1.0
536677.0 11573400000.0 1.66643 1.4398793785750082e-10 418757000000.0 47.0599 1.9029 1.0
505422.0 3462060000.0 0.625005 1.8052980017677337e-10 385796000000.0 67.7251 2.5496 1.0
148100.0 3382620000.0 0.0663757 1.9622570670072308e-11 84843900000.0 18.5165 2.412 1.0
190797.0 3761910000.0 1.36436 3.6267746968959916e-10 4360780000.0 0.3421 0.3261 1.0
542946.0 16145099999.999998 0.664224 4.114090343200105e-11 397700000000.00006 37.1816 5.4948 1.0
348686.0 8637810000.0 0.347878 4.027386571364733e-11 23317000000.0 2.6345 1.9551 1.0
510928.0 8546450000.0 1.21857 1.4258200773420542e-10 559536000000.0 66.2635 2.3757 1.0
61994.0 4179310000.0 0.0 0.0 55549500000.0 10.1618 1.8473 0.0
430925.0 2544670000.0 1.54202 6.059803432272161e-10 13974899999.999998 2.7609 1.0244 1.0
425065.0 32777100000.0 0.0 0.0 1647560000000.0 96.2417 2.6936 0.0
562302.0 4455250000.0 1.95745 4.3935806071488693e-10 231451000000.0 40.2075 3.018 1.0
159567.0 4191880000.0 0.0 0.0 19853600000.0 3.5983 1.9314 0.0
576857.0 4176150000.0 0.630102 1.5088107467404189e-10 238916000000.0 40.5016 1.801 1.0
550316.0 6082520000.0 0.718443 1.181160111269671e-10 337325000000.0 39.2969 2.4087 1.0
61969.0 4460750000.0 0.531875 1.192344336714678e-10 130974000000.0 20.3628 2.363 1.0
459216.0 39344200000.0 6.6971 1.7021822784552743e-10 1060050000000.0 63.349 3.6221 1.0
524859.0 11908399999.999998 2.86954 2.4096772026468717e-10 460837999999.99994 43.2408 5.3235 1.0
503232.0 3638290000.0 0.996651 2.7393390851196577e-10 91666100000.0 13.2894 1.8713 1.0
514049.0 3633040000.0 0.588081 1.6187022438508797e-10 15758800000.0 2.3607 1.6223 1.0
635003.0 2549110000.0 0.404901 1.5884014420719388e-10 114349000000.0 25.0153 2.3247 1.0
506738.0 15158700000.0 2.46231 1.6243543311761563e-10 571876000000.0 54.9809 2.2302 1.0
666286.0 3167499999.9999995 0.0 0.0 67989400000.0 16.4708 2.5631 0.0
200712.0 4429040000.0 0.402357 9.084519444394271e-11 28281600000.0 5.1318 1.5288 1.0
607856.0 2875290000.0 0.724885 2.521084829704134e-10 153275000000.0 30.4213 4.0639 1.0
539675.0 3741720000.0 1.5123 4.0417241268721336e-10 376130000000.0 59.8489 5.0684 1.0
467214.0 4037750000.0 1.52551 3.7781190019193857e-10 109271999999.99998 16.4441 3.8343 1.0
172598.0 3359570000.0 0.424176 1.2625901529064732e-10 76239900000.0 15.5027 1.7739 1.0
576183.0 4556790000.0 0.727958 1.5975236954083905e-10 218582000000.0 33.7778 2.6324 1.0
434728.0 36775000000.0 0.988779 2.6887260367097213e-11 1535530000000.0 88.0061 6.5337 1.0
366769.0 11632600000.0 0.343853 2.955942781493389e-11 442091000000.0 45.4998 2.2183 1.0
557486.0 7141140000.0 1.48193 2.0752008782911412e-10 291357000000.0 39.9172 4.1648 1.0
220847.0 30970399999.999996 0.0392789 1.2682722857954693e-12 55473100000.00001 2.3274 2.1563 0.0
423901.0 56426800000.0 1.80896 3.205852538155628e-11 1603200000000.0 81.3583 5.379 1.0
555924.0 5878880000.0 1.26419 2.1503925917861904e-10 302112000000.0 48.0682 1.4508 1.0
530801.0 15354800000.0 2.46698 1.6066506890353504e-10 434630000000.0 43.5222 3.6943 1.0
152708.0 2205970000.0 1.16335 5.27364379388659e-10 74943100000.0 15.6095 3.5496 1.0
587924.0 4818930000.0 0.384425 7.977393321754e-11 201634000000.0 36.0653 2.9188 1.0
37510.0 6280250000.000001 0.0 0.0 38086700000.0 6.4746 1.6186 0.0
540264.0 12953700000.0 1.0045 7.75454117356431e-11 399199000000.0 41.6596 2.3174 1.0
557661.0 5562170000.0 1.31819 2.3699203728041395e-10 315260000000.0 42.741 1.6583 1.0
583091.0 2827740000.0000005 0.426346 1.5077270187499554e-10 207727000000.0 35.7719 2.8602 1.0
548826.0 10145900000.000002 1.29699 1.2783390335012172e-10 359311999999.99994 43.265 1.2871 1.0
464183.0 9279400000.0 2.21059 2.382255318231782e-10 336203000000.0 38.3391 2.4697 1.0
175142.0 5811030000.0 0.984663 1.694472408505893e-10 265743000000.0 36.517 1.6236 1.0
178919.0 24498600000.0 0.0 0.0 203588000000.0 14.6858 4.1989 0.0
466124.0 6620650000.0 3.01823 4.5588122012189136e-10 21643200000.0 2.6908 1.8072 1.0
263193.0 18556800000.0 1.05597 5.6904746508018626e-11 153061000000.0 13.0678 2.7809 1.0
95663.0 47255400000.0 0.0 0.0 437911000000.0 27.5421 4.3507 0.0
560434.0 5905420000.0 1.69844 2.876069779964846e-10 273097000000.0 43.39 2.2386 1.0
455274.0 6247670000.0 0.497268 7.959255210342416e-11 23783100000.0 2.8787 1.446 1.0
208710.0 4081240000.0 0.0 0.0 33555799999.999996 6.5335 1.8464 0.0
566323.0 6112290000.0 0.568177 9.295648603060392e-11 279854000000.0 37.8274 2.1605 1.0
13574.0 867871000000.0 6.30733 7.267589307627516e-12 243945000000000.0 586.277 295.908 0.0
563191.0 4331470000.0 1.02973 2.377322248566884e-10 201121000000.00003 34.685 2.2144 1.0
214557.0 12135600000.0 1.21398 1.000346089192129e-10 65292100000.0 6.4577 2.0084 1.0
456963.0 52704800000.0 0.0349946 6.639736798166391e-13 1295100000000.0 68.2235 6.1022 0.0
588382.0 2909780000.0 0.766963 2.6358109547800865e-10 196499000000.0 43.0832 1.9618 1.0
74882.0 4725440000.0 0.0 0.0 19796600000.0 4.3115 2.3222 0.0
133329.0 10390299999.999998 0.0 0.0 19529800000.0 1.4366 1.0942 0.0
590495.0 2756520000.0 0.422108 1.531307590730341e-10 194538000000.0 35.1778 3.3342 1.0
481387.0 9015890000.0 1.09106 1.2101522977764812e-10 365495000000.0 45.3952 2.7611 1.0
512736.0 20165800000.0 3.69687 1.833237461444624e-10 526759000000.0 52.3931 2.9637 1.0
234339.0 249701000000.0 14.1349 5.6607302333590973e-11 17665100000000.0 211.086 14.0029 1.0
301911.0 73176300000.0 0.495208 6.767327673030749e-12 6352350000000.0 147.403 4.6293 0.0
472057.0 9118510000.0 0.305979 3.355581120161079e-11 239654000000.0 33.0435 1.1487 1.0
448612.0 21049200000.0 6.20594 2.948302073237938e-10 1038690000000.0 69.2296 6.5024 1.0
480349.0 32383400000.0 0.0 0.0 1018080000000.0001 67.8521 3.4422 0.0
520401.0 17491300000.0 0.0 0.0 585883000000.0 58.7975 2.1843 0.0
130198.0 2849620000.0 0.0 0.0 21149700000.0 4.7277 2.6647 0.0
552700.0 5429870000.0 2.26974 4.180100076060753e-10 322665999999.99994 44.454 4.1402 1.0
591256.0 2758109999.9999995 0.438856 1.5911475611922662e-10 175219999999.99997 37.381 2.6209 1.0
479045.0 17686500000.0 3.72252 2.104723941989653e-10 733573000000.0 71.6039 1.9344 1.0
82062.0 38703100000.0 0.0 0.0 370892000000.0 18.751 3.155 0.0
576486.0 5107450000.0 1.51694 2.970053549227109e-10 221021000000.0 35.4512 3.662 1.0
516218.0 13524400000.0 0.0 0.0 298143000000.0 31.8639 1.7137 0.0
318485.0 107455000000.0 1.16733 1.0863431203759714e-11 6532460000000.0 155.024 5.3065 1.0
511164.0 29950500000.0 2.2278 7.438273150698652e-11 430546999999.99994 32.3264 4.758 1.0
360471.0 11006800000.000002 0.292767 2.659873896136933e-11 97712200000.0 10.8077 1.88 1.0
424954.0 8177489999.999999 0.22695 2.775301467809805e-11 55015100000.0 6.4754 2.5613 1.0
120635.0 5317330000.0 0.0 0.0 54264500000.0 9.0743 2.2228 0.0
446122.0 64387900000.0 2.01993 3.1371266961649624e-11 1376350000000.0 67.4252 4.1845 1.0
517247.0 11818800000.0 2.24447 1.8990675872338986e-10 506714000000.0 51.8683 8.2141 1.0
117959.0 2473000000.0 0.0 0.0 19071000000.0 5.1103 2.3886 0.0
597158.0 4238250000.0 0.713569 1.6836406535716394e-10 172686000000.0 37.9675 3.2558 1.0
382450.0 2307510000.0 0.508313 2.2028636928984056e-10 108120000000.0 20.703 3.8439 1.0
402781.0 36094500000.0 0.0 0.0 2067020000000.0 106.182 2.1464 0.0
557142.0 5854920000.0 0.5115 8.736242339775778e-11 318063000000.0 48.0439 3.243 1.0
389788.0 3373060000.0 0.0404786 1.2000557357414337e-11 6501770000.0 1.1988 1.0596 1.0
561846.0 6350600000.0 1.08045 1.7013353069001354e-10 289890000000.0 45.1382 2.02 1.0
396516.0 92126600000.0 0.0 0.0 3009409999999.9995 113.171 8.5126 0.0
541559.0 4729950000.0 0.924544 1.954659140160044e-10 235680000000.0 37.5583 4.3224 1.0
82075.0 5504950000.0 0.332987 6.048865112308014e-11 173587000000.0 27.7286 1.6948 1.0
569581.0 3436720000.0 0.988376 2.875928210619428e-10 257003000000.0 46.6217 2.1708 1.0
509555.0 18966800000.0 0.854586 4.505694160322247e-11 523420000000.0 49.5413 4.697 1.0
586406.0 5299580000.0 0.529614 9.99350891957476e-11 205546000000.0 38.8333 1.3798 1.0
585812.0 3811930000.0 0.692054 1.8154950379466568e-10 211496000000.0 35.6896 2.4605 1.0
224741.0 23680200000.0 3.43582 1.4509252455638044e-10 570995000000.0 47.1734 2.5114 1.0
20.0 32004500000.0 0.0 0.0 339666000000.0 20.9607 1.6629 0.0
435630.0 43890500000.0 0.0 0.0 2049500000000.0 83.9378 1.3398 0.0
170570.0 4412370000.0 0.0 0.0 26239400000.0 5.0992 1.8668 0.0
596366.0 3181520000.0 1.05646 3.320614046116322e-10 158801000000.0 35.203 1.3682 1.0
595788.0 2430470000.0 0.324665 1.3358115919966097e-10 189826000000.0 38.2675 2.6516 1.0
89571.0 23306300000.000004 0.0 0.0 41240800000.0 1.5998 1.1809 0.0
314783.0 22755000000.0 0.0 0.0 85830100000.0 5.7243 2.0105 0.0
577428.0 6378610000.0 2.15467 3.377961656222907e-10 220927000000.0 36.7936 1.8794 1.0
111895.0 4750660000.0 0.0 0.0 8906480000.0 1.2569 1.066 0.0
89547.0 1149220000000.0 5.95094 5.1782426341344564e-12 113721000000000.0 383.222 35.0898 0.0
270572.0 141917000000.0 0.00103313 7.279818485452764e-15 9072840000000.0 217.686 6.9034 0.0
535110.0 14336800000.0 3.52845 2.46111405613526e-10 392993000000.0 38.6211 1.9896 1.0
556488.0 2563890000.0 0.440312 1.7173591690751163e-10 176458000000.0 39.3729 1.6126 1.0
101349.0 16131800000.0 0.0 0.0 31395900000.0 1.9058 1.417 0.0
89575.0 11349800000.000002 1.75888 1.5497013163227544e-10 91500100000.0 9.2254 5.1071 1.0
150628.0 9243310000.0 0.0 0.0 72435300000.0 8.7578 2.5017 0.0
500281.0 2499770000.0 0.701441 2.8060221540381715e-10 13448300000.0 2.4654 1.4452 1.0
146097.0 4378360000.0 0.0 0.0 34210200000.0 7.6485 3.0279 0.0
253102.0 131194000000.0 1.61704 1.2325563669070231e-11 9834400000000.0 241.089 10.2774 1.0
55292.0 8345840000.0 0.0 0.0 24842700000.0 2.7549 1.6547 0.0
528409.0 4734710000.0 0.87721 1.8527217084045275e-10 409874000000.0 59.1489 4.3417 1.0
204.0 3702080000.0 0.0 0.0 3702080000.0 0.1628 0.1628 0.0
537262.0 12005700000.0 0.568059 4.7315775006871734e-11 423682000000.0 44.1711 2.3916 1.0
317778.0 10901000000.0 3.05456 2.8020915512338316e-10 279415000000.0 31.5417 4.4032 1.0
575557.0 3331360000.0 1.34568 4.0394313433552665e-10 239616000000.0 50.9503 4.4469 1.0
613556.0 3032080000.0 0.33618 1.1087438326165535e-10 144972000000.0 26.3643 2.0868 1.0
606160.0 3239800000.0 0.988199 3.0501851966170755e-10 140532000000.0 28.2267 1.6963 1.0
268189.0 185644000000.0 0.00414778 2.2342655835900972e-14 10692700000000.0 198.491 8.2821 0.0
438779.0 50649600000.0 0.0658822 1.3007447245387922e-12 1685560000000.0 77.5418 4.8385 0.0
13643.0 7792730000.0 0.00698093 8.958259813954801e-13 78591300000.0 12.179 4.7659 0.0
290212.0 2652950000.0 0.0 0.0 17661200000.0 4.6525 2.0443 0.0
98.0 7582280000.0 0.0 0.0 58009600000.0 8.1912 2.1159 0.0
584626.0 2925110000.0 0.75033 2.56513430264161e-10 206971000000.0 43.7497 3.0473 1.0
458696.0 43158800000.0 2.8845 6.683457371381966e-11 1069800000000.0 56.727 6.5097 1.0
581259.0 5560510000.0 0.243136 4.372548561193128e-11 225194000000.0 41.2279 2.5225 1.0
574781.0 2664730000.0 0.527325 1.9789059304319765e-10 236029000000.00003 47.6798 2.3257 1.0
578143.0 4277170000.0 0.5415 1.2660240299076257e-10 210006000000.0 40.0145 2.0285 1.0
59.0 23094000000.0 0.0 0.0 48827800000.0 2.7569 1.526 0.0
553057.0 4023530000.0 0.507316 1.2608729150770593e-10 316271000000.0 45.962 4.206 1.0
580036.0 2969600000.0 0.842286 2.8363617995689656e-10 228701000000.0 39.6239 1.4573 1.0
150616.0 549982000000.0 0.239223 4.349651443138139e-13 45812200000000.0 286.258 18.8257 0.0
532649.0 22127000000.0 0.0217693 9.838342296741538e-13 457731000000.0 42.1062 2.6862 0.0
386177.0 5388810000.000001 0.843875 1.5659765328523363e-10 202422000000.0 25.0517 2.9036 1.0
436366.0 6279940000.000001 1.17851 1.8766262098045518e-10 160888000000.0 20.6913 2.9105 1.0
540532.0 15520799999.999998 2.1665 1.3958687696510493e-10 408470000000.0 40.3314 3.1347 1.0
353723.0 6710480000.0 0.187492 2.7940177155732526e-11 60070100000.0 8.3741 2.0592 1.0
438367.0 22605200000.0 4.75866 2.1051174066144074e-10 1216180000000.0 87.2248 5.3387 1.0
393750.0 8280250000.0 2.10878 2.546758853899339e-10 219445000000.0 27.5743 2.9898 1.0
540457.0 7165150000.0 1.04481 1.4581830108232206e-10 366471000000.0 51.4952 3.0018 1.0
497858.0 7781810000.0 1.64263 2.1108585277718166e-10 574338000000.0 66.1739 2.8865 1.0
590879.0 3848220000.0 0.103029 2.677315745981259e-11 195404000000.00003 37.1473 2.434 1.0
573285.0 3813400000.0 0.310536 8.143284208318036e-11 260280000000.0 42.9837 1.7656 1.0
532357.0 16955700000.0 0.0178716 1.054017233142837e-12 507485000000.0 44.2739 1.8677 0.0
69344.0 41910200000.0 0.0 0.0 146539000000.0 6.4383 2.0453 0.0
237367.0 7167910000.0 0.32888 4.588227251737257e-11 150917000000.0 22.7189 3.2511 1.0
678531.0 3714970000.0 0.0 0.0 47977000000.0 8.4248 1.695 0.0
74828.0 45077800000.0 0.0 0.0 120928000000.0 2.2922 1.208 0.0
269332.0 4612410000.0 2.50046 5.421157269193328e-10 5577130000.0 0.2593 0.2296 1.0
511962.0 9565120000.0 3.11255 3.2540626777290827e-10 362518000000.0 45.4808 4.109 1.0
534695.0 11529799999.999998 1.93348 1.6769414907457201e-10 412875000000.0 44.0604 3.1537 1.0
612917.0 2344560000.0 0.25925 1.1057511857235472e-10 158002000000.0 30.7509 0.7684 1.0
489517.0 2225590000.0 0.302856 1.360789723174529e-10 5357960000.000001 1.2611 1.1823 1.0
378936.0 64213500000.0 0.0951728 1.4821307046026147e-12 3613240000000.0 111.558 4.1914 0.0
521114.0 18388900000.0 0.0 0.0 620806000000.0 56.112 2.1421 0.0
603551.0 3807270000.0 0.492193 1.2927714609155642e-10 164212000000.0 30.8151 2.3629 1.0
437369.0 34070299999.999996 14.0093 4.111880435452579e-10 1010260000000.0 70.8626 4.3753 1.0
26807.0 3229050000.0 0.0 0.0 12784400000.0 2.9816 1.8928 0.0
473224.0 2653170000.0000005 0.478235 1.8025041742519325e-10 5519760000.0 1.3626 1.2303 1.0
493915.0 15511000000.0 2.7067 1.745019663464638e-10 717820000000.0 68.5672 1.8952 1.0
339417.0 16023200000.0 0.0 0.0 76630700000.0 5.8323 1.2425 0.0
611099.0 2652190000.0 0.211997 7.993281024361e-11 144659000000.0 34.8656 3.6104 1.0
650747.0 3856870000.0 0.0131069 3.398325585254364e-12 89191800000.00002 19.4424 1.9657 0.0
533591.0 9541750000.0 1.42339 1.491749417035659e-10 386057000000.0 41.4811 3.7924 1.0
604603.0 2859240000.0 0.252418 8.828150137798854e-11 162886000000.0 33.3363 1.5713 1.0
37548.0 3086250000.0 0.0 0.0 27510500000.000004 5.5657 2.9455 0.0
484909.0 5674210000.0 1.81045 3.1906644272947245e-10 110320000000.0 14.0703 1.2932 1.0
584168.0 2338840000.0 0.965916 4.1298934514545673e-10 177969000000.0 41.2953 2.0148 1.0
588296.0 4167250000.0 0.351087 8.424908512808207e-11 210553000000.0 34.6522 1.4478 1.0
490816.0 11732600000.0 1.95928 1.669945280670951e-10 546939000000.0 53.3403 4.6791 1.0
312336.0 25584800000.0 0.711959 2.7827420968700167e-11 302493000000.0 19.0363 1.8716 1.0
246560.0 32596400000.0 0.0 0.0 173922000000.0 10.728 2.5436 0.0
555755.0 8749300000.0 1.07151 1.224680831609386e-10 264524000000.0 30.8743 4.0722 1.0
563837.0 6049880000.0 0.937096 1.5489497312343387e-10 277417000000.0 43.0749 1.4332 1.0
